8603,1506.31,29.83,998.18,126.23,87.375,-50.0625,152.75,100721.000,53.127283,9.3455,4.0,0
8604,1506.48,29.83,998.17,126.31,87.375,-50.0625,152.75,100721.000,53.127283,9.3455,4.0,0
8605,1506.65,29.83,998.17,126.31,87.375,-50.0625,152.75,100721.000,53.127283,9.3455,4.0,0
8607,1507.0,29.83,998.16,126.4,87.375,-50.0625,152.75,100722.000,53.127283,9.3455,4.0,0
8608,1507.19,29.83,998.19,126.14,87.375,-50.0625,152.75,100722.000,53.127283,9.3455,4.0,0
8618,1508.95,29.84,998.23,125.81,87.375,-50.0625,152.75,100724.000,53.127283,9.3455,4.1,0
8620,1509.3,29.84,998.23,125.81,87.375,-50.0625,152.75,100724.000,53.127283,9.3455,4.1,0
8622,1509.67,29.84,998.14,126.57,87.375,-50.0625,152.75,100724.000,53.127283,9.3455,4.1,0
8623,1509.84,29.84,998.2,126.06,87.375,-50.0625,152.75,100725.000,53.127283,9.3455,4.1,0
8624,1510.01,29.84,998.17,126.31,87.375,-50.0625,152.75,100725.000,53.127283,9.3455,4.1,0
8625,1510.18,29.84,998.23,125.81,87.375,-50.0625,152.75,100725.000,53.127283,9.3455,4.1,0
8626,1510.35,29.83,998.11,126.82,87.375,-50.0625,152.75,100725.000,53.127283,9.3455,4.1,0
8628,1510.72,29.84,998.12,126.73,87.375,-50.0625,152.75,100726.000,53.127282,9.3455,4.1,0
8629,1510.9,29.84,998.15,126.48,95.375,-50.0625,152.75,100726.000,53.127282,9.3455,4.1,0
8630,1511.08,29.84,998.21,125.98,87.375,-50.0625,152.75,100726.000,53.127282,9.3455,4.1,0
8631,1511.25,29.85,998.15,126.48,87.375,-50.0625,152.75,100726.000,53.127282,9.3455,4.1,0
8632,1511.42,29.84,998.17,126.31,87.375,-50.0625,152.75,100726.000,53.127282,9.3455,4.1,0
8634,1511.78,29.85,998.14,126.57,87.375,-50.0625,152.75,100727.000,53.127282,9.34551,4.1,0
8635,1511.97,29.85,998.16,126.4,87.375,-50.0625,152.75,100727.000,53.127282,9.34551,4.1,0
8637,1512.31,29.84,998.15,126.48,87.375,-50.0625,152.75,100727.000,53.127282,9.34551,4.1,0
8639,1512.66,29.85,998.16,126.4,87.375,-50.0625,152.75,100728.000,53.127282,9.34551,4.1,0
8640,1512.83,29.85,998.14,126.57,87.375,-50.0625,152.75,100728.000,53.127282,9.34551,4.1,0
8641,1513.02,29.85,998.19,126.14,87.375,-50.0625,152.75,100728.000,53.127282,9.34551,4.1,0
8644,1513.55,29.85,998.17,126.31,87.375,-50.0625,152.75,100728.000,53.127282,9.34551,4.1,0
8646,1513.89,29.73,997.95,128.17,87.375,-50.0625,152.75,100729.000,53.12728,9.34551,4.1,0
8647,1514.07,29.86,998.17,126.31,87.375,-50.0625,152.75,100729.000,53.12728,9.34551,4.1,0
8648,1514.26,29.85,998.19,126.14,87.375,-50.0625,152.75,100729.000,53.12728,9.34551,4.1,0
8649,1514.44,29.85,998.17,126.31,87.375,-50.0625,152.75,100729.000,53.12728,9.34551,4.1,0
8650,1514.62,29.85,998.17,126.31,87.375,-50.0625,152.75,100729.000,53.12728,9.34551,4.1,0
8651,1514.79,29.86,998.2,126.06,87.375,-50.0625,152.75,100730.000,53.12728,9.34551,4.1,0
8652,1514.96,29.86,998.09,126.99,87.375,-50.0625,152.75,100730.000,53.12728,9.34551,4.1,0
8653,1515.13,29.86,998.17,126.31,87.375,-50.0625,152.75,100730.000,53.12728,9.34551,4.1,0
8654,1515.31,29.86,998.15,126.48,87.375,-50.0625,152.75,100730.000,53.12728,9.34551,4.1,0
8655,1515.5,29.86,998.14,126.57,87.375,-50.0625,152.75,100730.000,53.12728,9.34551,4.1,0
8656,1515.69,29.86,998.2,126.06,87.375,-50.0625,152.75,100730.000,53.12728,9.34551,4.1,0
8657,1515.86,29.86,998.18,126.23,87.375,-50.0625,-1895.25,100731.000,53.12728,9.34551,4.1,0
8658,1516.03,29.86,998.15,126.48,87.375,-50.0625,152.75,100731.000,53.12728,9.34551,4.1,0
8659,1516.2,29.86,998.21,125.98,87.375,-50.0625,152.75,100731.000,53.12728,9.34551,4.1,0
8660,1516.37,29.86,998.15,126.48,87.375,-50.0625,152.75,100731.000,53.12728,9.34551,4.1,0
